2.000000000000000000e+00,-2.658339356152274457e-01,2.187171511587104600e-01
2.000000000000000000e+00,-1.252180751827886018e-01,4.561083372629793353e-01
1.000000000000000000e+00,8.265034349746330777e-01,6.747068794834137906e-01
2.000000000000000000e+00,-3.980559378426763439e-01,9.213949749657039667e-02
2.000000000000000000e+00,-5.390041722380667366e-01,-1.922594769815170745e-01
1.000000000000000000e+00,7.328997059711424011e-01,-7.078686589211061753e-01
2.000000000000000000e+00,-3.702708211316726450e-01,-7.226158421639455876e-02
2.000000000000000000e+00,-2.577457878786006962e-01,3.891091051107039012e-01
1.000000000000000000e+00,-4.850305064941624611e-01,7.560466498036895189e-01
1.000000000000000000e+00,-2.908055987641719464e-01,-9.141277989005257565e-01
2.000000000000000000e+00,3.764317624039161814e-01,-2.723232993129205415e-01
1.000000000000000000e+00,7.634637440232131533e-01,5.895331681949788072e-01
2.000000000000000000e+00,3.764212315585754171e-02,3.571410371396922523e-01
2.000000000000000000e+00,-3.497186241255051398e-01,-6.329149197892944834e-01
1.000000000000000000e+00,6.671222599650936669e-01,6.363241524635214752e-01
1.000000000000000000e+00,-1.109561164041703352e+00,4.709216165529725440e-02
2.000000000000000000e+00,8.055219754834228030e-02,-3.212267986069032299e-01
1.000000000000000000e+00,-9.383026853472926643e-01,-5.610801653575544501e-01
2.000000000000000000e+00,-4.969263003580020599e-01,-2.001937231321707089e-01
2.000000000000000000e+00,4.687882864082251189e-01,2.595411414994471810e-01
2.000000000000000000e+00,2.491482348754008036e-02,5.796113630805098671e-01
1.000000000000000000e+00,-1.711919915240342205e-01,-7.882103566448611653e-01
1.000000000000000000e+00,4.263778513256165636e-01,-9.101414969888077522e-01
1.000000000000000000e+00,7.473899493374006608e-01,-7.049868697035297505e-01
2.000000000000000000e+00,-4.320441980474796773e-01,-9.902898764893117156e-02
1.000000000000000000e+00,1.436504161225176379e-01,-1.063075423883557136e+00
2.000000000000000000e+00,-1.064674504033089747e-01,4.717662444345332995e-01
2.000000000000000000e+00,5.074785111643086433e-01,-2.449739531025422745e-01
2.000000000000000000e+00,-3.862554467332281471e-01,-2.307041860159330382e-01
2.000000000000000000e+00,3.946291747750777512e-01,-1.449608147291348015e-01
1.000000000000000000e+00,-7.586970970379007806e-01,-6.155054304345968230e-01
1.000000000000000000e+00,-7.038455908191660892e-01,3.638988375186138491e-01
1.000000000000000000e+00,8.487818701882033912e-01,2.942684691686445753e-01
1.000000000000000000e+00,3.411559889874926643e-01,-8.737150042111546666e-01
2.000000000000000000e+00,-6.383712820087779072e-01,1.306711430024607989e-01
2.000000000000000000e+00,5.156506537965375170e-01,2.321810362002757824e-02
2.000000000000000000e+00,1.719164106633946087e-01,4.193096166420066662e-01
2.000000000000000000e+00,-2.823065584292520913e-02,4.374574631003607106e-01
2.000000000000000000e+00,4.452752674477574168e-01,2.066717776154259126e-02
1.000000000000000000e+00,8.625293575516144173e-01,2.860315009887586246e-01
2.000000000000000000e+00,-3.487979751756152824e-01,-1.651595808351953854e-01
1.000000000000000000e+00,-7.902953676322898025e-01,-4.857007457403189621e-01
1.000000000000000000e+00,-1.032326863683854068e+00,-2.884170685977343607e-01
1.000000000000000000e+00,1.327949708037163001e-01,9.594932450228155218e-01
1.000000000000000000e+00,-7.000319032635701211e-01,5.755444448443968186e-01
1.000000000000000000e+00,1.010944916717724462e+00,-3.366733199812461663e-01
2.000000000000000000e+00,-5.291923060401267920e-01,-3.689600223727149686e-01
1.000000000000000000e+00,-8.436052725941368680e-01,3.870563822036211521e-01
1.000000000000000000e+00,9.715148138641451769e-01,2.570989552299620673e-01
1.000000000000000000e+00,-2.398631192679284707e-01,1.020531430660754246e+00
1.000000000000000000e+00,-1.069052597095862867e+00,-5.465855220718981999e-02
2.000000000000000000e+00,-5.964471797554398158e-01,3.019147749615783138e-01
2.000000000000000000e+00,1.664708580638130098e-01,3.598929691369832096e-01
1.000000000000000000e+00,-3.285512244603166487e-01,-9.684192964246127744e-01
1.000000000000000000e+00,-9.773214379104904204e-01,6.400256399576933486e-01
2.000000000000000000e+00,-1.413686908426310396e-01,-4.520893670897840888e-01
2.000000000000000000e+00,3.333956965408585993e-01,3.520135695912226526e-01
1.000000000000000000e+00,5.032006696838747795e-01,6.089443035885497846e-01
2.000000000000000000e+00,5.874379594879892696e-01,-2.715645578703626550e-01
2.000000000000000000e+00,4.308164924185369227e-01,2.357127926339200319e-02
1.000000000000000000e+00,8.330676350607584268e-01,-6.327581741817472905e-01
1.000000000000000000e+00,7.750791539556560750e-01,-1.462404681827927933e-03
1.000000000000000000e+00,-8.873607457671106591e-01,5.837709452732955384e-01
2.000000000000000000e+00,4.094547639875944500e-01,9.121806952343658459e-03
2.000000000000000000e+00,4.331428660767016048e-01,-2.330082426986916089e-01
2.000000000000000000e+00,-6.040867516641246215e-01,1.420523558328699865e-01
2.000000000000000000e+00,-1.439078293290576294e-01,-3.222289032765098260e-01
1.000000000000000000e+00,-1.255992754934719957e-01,-1.046129440274350397e+00
1.000000000000000000e+00,8.995222761272524403e-01,6.371432432052394068e-01
1.000000000000000000e+00,-3.621670173896470724e-01,1.050971125752161006e+00
2.000000000000000000e+00,4.940640773358010995e-01,1.826403115577567293e-01
2.000000000000000000e+00,-5.360022535835264890e-01,-2.566102799740004742e-02
2.000000000000000000e+00,8.223696060900426152e-02,-2.866004582711911275e-01
1.000000000000000000e+00,4.139628870522158444e-01,8.368092320663343964e-01
1.000000000000000000e+00,1.035221469331822464e+00,-2.947618659037106736e-01
2.000000000000000000e+00,-2.064673614214815878e-01,-6.293079170612496664e-01
1.000000000000000000e+00,9.031973515237029515e-02,9.838233396602188430e-01
1.000000000000000000e+00,-6.179692708292192638e-01,-6.887555374265696972e-01
2.000000000000000000e+00,-1.857240951568800147e-01,4.215683911950116602e-01
1.000000000000000000e+00,7.705290134568197891e-01,-5.783500933607659267e-01
1.000000000000000000e+00,2.241337249815975596e-01,-1.002267622112151146e+00
2.000000000000000000e+00,4.506100886117356819e-01,1.926377939087826063e-01
2.000000000000000000e+00,-4.056517909052287374e-02,-5.803126630695435439e-01
2.000000000000000000e+00,-4.204042443473123836e-01,1.332260812929110805e-01
2.000000000000000000e+00,-5.434176559993387778e-01,-2.902427297991342914e-01
1.000000000000000000e+00,-1.014889531715239990e+00,1.837966960006218176e-01
2.000000000000000000e+00,-4.981521576658765604e-01,3.533395771835147747e-01
2.000000000000000000e+00,-4.252811665795367957e-01,-1.188944955203733445e-01
2.000000000000000000e+00,-7.718319944721380166e-02,-5.939163221669085946e-01
2.000000000000000000e+00,-7.040705638216059326e-01,-1.802448846149194150e-01
2.000000000000000000e+00,1.888952553669336620e-01,-2.971801067837530064e-01
1.000000000000000000e+00,-3.373209103889872607e-01,1.129117646416645471e+00
2.000000000000000000e+00,3.006087331576519639e-01,-5.062701561793891969e-01
2.000000000000000000e+00,-1.001790208675248373e-01,3.776056239047237417e-01
2.000000000000000000e+00,4.541541663954930530e-01,1.380337214770683066e-02
2.000000000000000000e+00,4.357188306795720112e-01,1.801037088965280197e-01
1.000000000000000000e+00,-4.054438853469742865e-01,-8.512381335318971454e-01
1.000000000000000000e+00,-7.138383821393337048e-01,6.267340953956316296e-01
2.000000000000000000e+00,2.709130951178800872e-01,4.126363649438352654e-01
1.000000000000000000e+00,6.637392674279096738e-01,6.324281746985774832e-01
2.000000000000000000e+00,1.655247152410176947e-01,-4.050337402204505222e-01
2.000000000000000000e+00,-2.979655814007949877e-01,-3.709768720578679457e-01
1.000000000000000000e+00,6.056725098897295378e-01,-8.439508365933885425e-01
2.000000000000000000e+00,4.118968322857752828e-01,4.192531197680207655e-01
1.000000000000000000e+00,-9.875642482307603887e-01,1.828615635459249211e-01
2.000000000000000000e+00,-5.173117789828921564e-01,-8.132387306950256134e-02
2.000000000000000000e+00,-3.613386568688258804e-01,-4.843735458856976983e-01
2.000000000000000000e+00,-3.065211326477993437e-01,2.722600516457391873e-01
2.000000000000000000e+00,5.223164664292951898e-01,-2.658226950669529409e-01
2.000000000000000000e+00,-4.518232306562913192e-01,2.527519991659958332e-01
2.000000000000000000e+00,5.573294650415452356e-01,-7.367796750529415073e-02
2.000000000000000000e+00,4.441978753277285308e-01,2.720801675504171957e-01
1.000000000000000000e+00,1.757073264249928157e-02,1.021015298268195037e+00
1.000000000000000000e+00,-1.169932793177700159e+00,-4.311173311021431198e-01
2.000000000000000000e+00,-2.640503423054797461e-01,-5.878354729832028225e-01
1.000000000000000000e+00,-9.075680681433624386e-01,4.406017515461145839e-01
2.000000000000000000e+00,5.433110210466342016e-01,3.431330775437860803e-01
2.000000000000000000e+00,3.912943309646958467e-01,-3.938399227902127375e-01
1.000000000000000000e+00,-1.398716381433741385e-01,-1.156169314233376433e+00
1.000000000000000000e+00,6.082402534739035360e-01,6.943640215946268457e-01
1.000000000000000000e+00,4.343644397510489363e-01,1.051392176157648795e+00
1.000000000000000000e+00,1.132653908627922590e+00,-8.151355276997952759e-02
1.000000000000000000e+00,7.238280636335412410e-01,5.095580816822709025e-01
1.000000000000000000e+00,-6.229970223488565662e-01,7.501019613800324892e-01
1.000000000000000000e+00,-1.176853845067703075e+00,3.554817927437747827e-02
1.000000000000000000e+00,-6.463104631362578956e-02,-9.833797740448252389e-01
2.000000000000000000e+00,2.314946328990659108e-01,3.522478531305837102e-01
2.000000000000000000e+00,-4.125668674458370377e-01,5.021937576850104001e-01
2.000000000000000000e+00,4.169444356425355824e-01,1.989709234380944436e-01
1.000000000000000000e+00,1.159268155762418262e+00,2.352188574020213085e-01
1.000000000000000000e+00,-6.003414896205799822e-01,-7.563070622570652324e-01
2.000000000000000000e+00,5.438462147394972357e-01,4.825328208807746488e-01
1.000000000000000000e+00,-7.399707295621463787e-01,6.116140083831368424e-01
1.000000000000000000e+00,-1.153836677358095475e+00,3.412388381619340660e-01
1.000000000000000000e+00,8.423535647411357630e-01,-5.086316864345742372e-01
2.000000000000000000e+00,-1.185850370502843781e-01,1.784458095140541989e-01
2.000000000000000000e+00,-6.740241528869732324e-02,-4.728999062433466016e-01
2.000000000000000000e+00,2.720274402690683879e-01,-5.269472327005206846e-01
1.000000000000000000e+00,-1.763211457797378423e-02,1.022209085952886287e+00
2.000000000000000000e+00,1.706497801087925037e-02,-4.553077309849977716e-01
1.000000000000000000e+00,9.375228313654861978e-01,5.185562740030662532e-01
1.000000000000000000e+00,-1.482943897675569889e-01,-9.657528853569938843e-01
2.000000000000000000e+00,-5.285966986323382688e-01,-1.198620623111143479e-02
1.000000000000000000e+00,9.835216246173166255e-01,1.447625273688813996e-01
2.000000000000000000e+00,5.662430249247667469e-01,1.330051516235131182e-01
